Name,CommonName,SectorAbbr,Type,AtisId,Region,Level,Dup,Location,Lat,Lon,Symbol,Color,Size,Lnum,PRNum,Name_1,MapName,ATISName,Address,Town,Source,Spaces,FillsRegur,TimeFull,BikeLocker,NUMBikeLoc,BikeRack,TVM,ElectCar,ElectricCa,Restrooms,Hours,Notes
Ghpr - Gig Harbor P-r (KIMBALL DR),North Gig Harbor,GH,570,3000494.000000,1.000000,2.000000,,"[205454,221507]",47.319513,-122.587060,34.000000,213.000000,12.000000,187.000000,0.000000,North Gig Harbor,Kimball Drive,Kimball Drive P-r,SR-16 & Kimball Dr,Gig Harbor,PT,306.000000,,0.000000,Y,0.000000,,,,,,,
Gig Harbor P-r (KIMBALL DR),North Gig Harbor,GH,570,3000967.000000,1.000000,2.000000,,"[205454,221507]",47.319513,-122.587060,34.000000,213.000000,12.000000,187.000000,0.000000,North Gig Harbor,Kimball Drive,Kimball Drive P-r,SR-16 & Kimball Dr,Gig Harbor,PT,306.000000,,0.000000,Y,0.000000,,,,,,,
Kimball Drive P-r,North Gig Harbor,GH,570,3001166.000000,1.000000,2.000000,,"[205454,221507]",47.319513,-122.587060,34.000000,11173632.000000,12.000000,187.000000,0.000000,North Gig Harbor,Kimball Drive,Kimball Drive P-r,SR-16 & Kimball Dr,Gig Harbor,PT,306.000000,,0.000000,Y,0.000000,,,,,,,
Sr 512 P-r,SR-512 (Lakewood),LCTAC,570,3000457.000000,1.000000,2.000000,,"[229910,163082]",47.160865,-122.483430,34.000000,11173632.000000,12.000000,201.000000,144.000000,SR-512 (Lakewood),SR 512,,10417 South Tacoma Way,Lakewood,PT,493.000000,,0.000000,Y,0.000000,,,,,,,
Roy Y P-r,"Roy ""Y""",98387,570,3000141.000000,1.000000,2.000000,,"[241450,134281]",47.082597,-122.434650,34.000000,11173632.000000,12.000000,194.000000,142.000000,"Roy ""Y""",Roy ™Yš,Roy Y P-r,SR 507 & Pacific Ave S,Spanaway,PT,100.000000,,0.000000,,0.000000,,,,,,,
S Hill P-r,South Hill,PY,570,3000497.000000,1.000000,2.000000,,"[274525,162312]",47.161235,-122.304080,34.000000,213.000000,12.000000,195.000000,133.000000,South Hill,South Hill,South Hill P-r,3300 94th Ave E,Puyallup,PT,350.000000,,0.000000,,0.000000,,,,,,,
Shpr - South Hill P-r,South Hill,PY,570,3000729.000000,1.000000,1.000000,,"[274525,162312]",47.161235,-122.304080,34.000000,32512.000000,18.000000,195.000000,133.000000,South Hill,South Hill,South Hill P-r,3300 94th Ave E,Puyallup,PT,350.000000,,0.000000,,0.000000,,,,,,,
South Hill P-r,South Hill,PY,570,3000972.000000,1.000000,1.000000,,"[274525,162312]",47.161235,-122.304080,34.000000,32512.000000,18.000000,195.000000,133.000000,South Hill,South Hill,South Hill P-r,3300 94th Ave E,Puyallup,PT,350.000000,,0.000000,,0.000000,,,,,,,
Puyallup Sounder Station,Puyallup Sounder Station,98371,510,1002575.000000,1.000000,2.000000,,"[276826, 173786]",47.192805,-122.295710,34.000000,0.000000,12.000000,193.000000,132.000000,Puyallup Sounder Station,Puyallup Sounder Station,Puyallup Sounder Station,131 W Main St,Puyallup,PT,364.000000,,0.000000,,0.000000,,,,,,,
Lakeland Hills - Sunset Park,Sunset Park,AU,570,3001212.000000,1.000000,2.000000,,"[297882,192877]",47.246200,-122.212420,34.000000,213.000000,12.000000,161.000000,82.000000,Sunset Park,Sunset Park,Sunset Park,1306 69th St SE,Auburn,MT,10.000000,,0.000000,,0.000000,,,,,,,
North Seattle P-r,North Seattle P-r,SEA,570,1000908.000000,1.000000,2.000000,,10001 1ST AVE NE,47.701564,-122.328720,34.000000,213.000000,12.000000,116.000000,44.000000,North Seattle P-r,North Seattle P&R,North Seattle P-r,10001 1st Ave NE,Seattle,MT,143.000000,Y,9.000000,Y,4.000000,,,,,,,
Holy Spirit Lutheran Church P-r,Holy Spirit Lutheran Church P-r,KIRK,570,1002352.000000,1.000000,2.000000,,10021 NE 124TH ST,47.711040,-122.207390,34.000000,213.000000,12.000000,84.000000,109.000000,Holy Spirit Lutheran Church P-r,Holy Spirit Lutheran Church,Holy Spirit Lutheran Church P-r,10021 NE 124th St,Kirkland,MT,40.000000,,0.000000,,0.000000,,,,,,,
Auburn P-r,Auburn P-r,98001,570,1002324.000000,1.000000,2.000000,,101 15TH ST NE,47.321234,-122.228000,34.000000,213.000000,12.000000,49.000000,64.000000,Auburn P-r,Auburn P&R,Auburn P-r,101 15th St NE,Auburn,MT,358.000000,,0.000000,Y,4.000000,,,,,,,
Thorton Place P-r Garage,Thorton Place P-r Garage,SEA,570,1002775.000000,1.000000,2.000000,,10106 3RD AVE NE,47.701471,-122.325760,34.000000,213.000000,12.000000,163.000000,56.000000,Thorton Place P-r Garage,Thornton Place Garage,Thorton Place P-r Garage,3rd Ave NE & NE 100th St,Seattle,MT,350.000000,,0.000000,,0.000000,,,,,,Garage hours: 6 AM - 8 PM,Garage Floors P1 & P2
Northgate Transit Center P-r,Northgate Transit Center P-r,SEA,570,1002651.000000,1.000000,2.000000,,10200 1ST AVE NE,47.702019,-122.327310,34.000000,213.000000,12.000000,118.000000,93.000000,Northgate Transit Center P-r,Northgate Transit Center,Northgate Transit Center P-r,10200 1st Ave NE,Seattle,MT,296.000000,Y,9.000000,Y,12.000000,,,,,,,
Bothell P-r,Bothell P-r,98011,570,1002307.000000,1.000000,2.000000,,10303 WOODINVILLE DR,47.759595,-122.201410,34.000000,213.000000,12.000000,62.000000,45.000000,Bothell P-r,Bothell P&R,Bothell P-r,10303 Woodinville Dr,Bothell,MT,220.000000,Y,9.000000,,0.000000,
Issaquah Transit Center P-r,Issaquah Transit Center P-r,IS,570,1002748.000000,1.000000,2.000000,,1050 17TH AVE NW,47.542886,-122.062470,34.000000,213.000000,12.000000,88.000000,71.000000,Issaquah Transit Center P-r,Issaquah Transit Center,Issaquah Transit Center P-r,1050 17th Ave NW,Issaquah,MT,800.000000,,0.000000,Y,4.000000,
South Kirkland P-r,South Kirkland P-r,98004,570,1002311.000000,1.000000,2.000000,,10610 NE 38TH PL,47.644125,-122.196380,34.000000,213.000000,12.000000,149.000000,49.000000,South Kirkland P-r,South Kirkland P&R,South Kirkland P-r,10610 NE 38th Pl,Kirkland,MT,596.000000,Y,9.000000,Y,6.000000,Y
Kent United Methodist Church P-r,Kent United Methodist Church P-r,KEN,570,1000895.000000,1.000000,2.000000,,11010 SE 248TH ST,47.379903,-122.194360,34.000000,213.000000,12.000000,94.000000,124.000000,Kent United Methodist Church P-r,Kent United Methodist Church,Kent United Methodist Church P-r,11010 SE 248th St,Kent,MT,23.000000,,0.000000,,0.000000,
Community Bible Fellowship P-r,Community Bible Fellowship P-r,SEATU,570,1001080.000000,1.000000,2.000000,,11227 RENTON AVE S,47.502552,-122.250800,34.000000,213.000000,12.000000,68.000000,21.000000,Community Bible Fellowship P-r,Community Bible Fellowship,Community Bible Fellowship P-r,11227 Renton Avenue South,Seattle,MT,29.000000,,0.000000,,0.000000,
Sefs,South Everett Freeway Station,98208,570,1351.000000,1.000000,1.000000,,112TH ST SE & I-5,47.898066,-122.214750,34.000000,8323072.000000,18.000000,41.000000,0.000000,South Everett Freeway Station,South Everett Freeway Station,South Everett Freeway Station,112th Street & I-5,Everett,CT,397.000000,Y,8.000000,Y,0.000000,
Sepr,South Everett Freeway Station,98208,570,865.000000,1.000000,1.000000,y,112TH ST SE & I-5,47.898242,-122.214670,34.000000,8323072.000000,18.000000,41.000000,0.000000,South Everett Freeway Station,South Everett Freeway Station,South Everett Freeway Station,112th Street & I-5,Everett,CT,397.000000,Y,8.000000,Y,0.000000,
South Everett Freeway Station,South Everett Freeway Station,98208,570,864.000000,1.000000,1.000000,y,112TH ST SE & I-5,47.898066,-122.214750,34.000000,8323072.000000,18.000000,41.000000,0.000000,South Everett Freeway Station,South Everett Freeway Station,South Everett Freeway Station,112th Street & I-5,Everett,CT,397.000000,Y,8.000000,Y,0.000000,
South Everett Fs,South Everett Freeway Station,98208,570,1350.000000,1.000000,1.000000,y,112TH ST SE & I-5,47.898066,-122.214750,34.000000,8323072.000000,18.000000,41.000000,0.000000,South Everett Freeway Station,South Everett Freeway Station,South Everett Freeway Station,112th Street & I-5,Everett,CT,397.000000,Y,8.000000,Y,0.000000,
South Everett Park - Ride,South Everett Freeway Station,98208,570,1352.000000,1.000000,1.000000,y,112TH ST SE & I-5,47.898242,-122.214670,34.000000,8323072.000000,18.000000,41.000000,0.000000,South Everett Freeway Station,South Everett Freeway Station,South Everett Freeway Station,112th Street & I-5,Everett,CT,397.000000,Y,8.000000,Y,0.000000,
South Everett P-r,South Everett Freeway Station,98208,570,863.000000,1.000000,1.000000,y,112TH ST SE & I-5,47.898242,-122.214670,34.000000,8323072.000000,18.000000,41.000000,0.000000,South Everett Freeway Station,South Everett Freeway Station,South Everett Freeway Station,112th Street & I-5,Everett,CT,397.000000,Y,8.000000,Y,0.000000,
Lakewood Sounder Station,Lakewood Sounder Station,LCTAC,570,3001209.000000,1.000000,2.000000,,11462 PACIFIC HWY SW,47.153036,-122.498050,34.000000,11173632.000000,12.000000,188.000000,0.000000,Lakewood Sounder Station,Lakewood Sounder Station,Lakewood Sounder Station,11500 Pacific Hwy SW,Lakewood,PT,600.000000,,0.000000,,0.000000,
Redmond Family Church P-r,Redmond Family Church P-r,RED,570,1002618.000000,1.000000,2.000000,,11500 REDMOND-WOODINVILLE RD NE,47.703047,-122.131480,34.000000,213.000000,12.000000,132.000000,77.000000,Redmond Family Church P-r,Redwood Family Church,Redmond Family Church P-r,11500 Redmond-Woodinville Road NE,Redmond,MT,10.000000,,0.000000,,0.000000,
Family Life Center P-r,Family Life Center P-r,AU,570,1002725.000000,1.000000,2.000000,,116 LAKELAND HILLS WAY SE,47.262244,-122.228380,34.000000,213.000000,12.000000,77.000000,81.000000,Family Life Center P-r,Family Life Center Church of God,Family Life Center P-r,116 Lakeland Hills Way SE,Auburn,MT,27.000000,,0.000000,,0.000000,
Kent Covenant Church P-r,Kent Covenant Church P-r,KEN,570,1000902.000000,1.000000,2.000000,,12010 SE 240TH ST,47.387280,-122.180940,34.000000,213.000000,12.000000,92.000000,10.000000,Kent Covenant Church P-r,Kent Covenant Church,Kent Covenant Church P-r,12010 SE 240th St,Kent,MT,20.000000,,0.000000,,0.000000,
Bellevue Christian Reformed Church P-r,Bellevue Christian Reformed Church P-r,BEL,570,1002375.000000,1.000000,2.000000,,1221 148TH AVE NE,47.621337,-122.143330,34.000000,213.000000,12.000000,55.000000,11.000000,Bellevue Christian Reformed Church P-r,Bellevue Christian Reformed Church,Bellevue Christian Reformed Church P-r,1221 148th Ave NE,Bellevue,MT,20.000000,,0.000000,,0.000000,
Newport Covenant Church P-r,Newport Covenant Church P-r,BEL,570,1000890.000000,1.000000,2.000000,,1280 COAL CREEK PKWY,47.564803,-122.170710,34.000000,213.000000,12.000000,111.000000,113.000000,Newport Covenant Church P-r,Newport Covenant Church,Newport Covenant Church P-r,12800 SE Coal Creek Pkwy,Bellevue,MT,75.000000,,0.000000,,0.000000,,,,
Kingsgate P-r,Kingsgate P-r,KIRK,570,1002309.000000,1.000000,2.000000,,13001 116TH WAY NE,47.717534,-122.187930,34.000000,213.000000,12.000000,97.000000,47.000000,Kingsgate P-r,Kingsgate P&R,Kingsgate P-r,13001 116th Wy NE,Kirkland,MT,502.000000,Y,9.000000,Y,8.000000,,,,
Sunset Park,Sunset Park,98390,570,1002724.000000,1.000000,2.000000,,1306 69TH ST SE,47.246060,-122.212280,34.000000,213.000000,12.000000,161.000000,82.000000,Sunset Park,Sunset Park,Sunset Park,1306 69th St SE,Auburn,MT,10.000000,,0.000000,,0.000000,,,,
Sunset P-r,Sunset Park,AU,570,3001219.000000,1.000000,1.000000,,1306 69TH ST SE,47.245906,-122.212140,34.000000,32512.000000,18.000000,161.000000,82.000000,Sunset Park,Sunset Park,Sunset Park,1306 69th St SE,Auburn,MT,10.000000,,0.000000,,0.000000,,,,
Cedar And Grove P-r,Marysville at Cedar and Grove Park & Ride,MA,570,2508.000000,1.000000,1.000000,,1310 GROVE ST,48.061384,-122.179550,34.000000,8323072.000000,18.000000,27.000000,0.000000,Marysville at Cedar and Grove Park & Ride,Marysville at Cedar and Grove P & R,Marysville At Cedar And Grove Park - Rid,1310 Grove Street,Marysville,CT,213.000000,,0.000000,Y,0.000000,,,,
Marysville At Cedar And Grove Park - Rid,Marysville at Cedar and Grove Park & Ride,MA,570,2507.000000,1.000000,1.000000,y,1310 GROVE ST,48.061384,-122.179550,34.000000,8323072.000000,18.000000,27.000000,0.000000,Marysville at Cedar and Grove Park & Ride,Marysville at Cedar and Grove P & R,Marysville At Cedar And Grove Park - Rid,1310 Grove Street,Marysville,CT,213.000000,,0.000000,Y,0.000000,,,,
Msvlcgpr,Marysville at Cedar and Grove Park & Ride,MA,570,2509.000000,1.000000,1.000000,y,1310 GROVE ST,48.061384,-122.179550,34.000000,8323072.000000,18.000000,27.000000,0.000000,Marysville at Cedar and Grove Park & Ride,Marysville at Cedar and Grove P & R,Marysville At Cedar And Grove Park - Rid,1310 Grove Street,Marysville,CT,213.000000,,0.000000,Y,0.000000,,,,
Fairwood Assembly Of God P-r,Fairwood Assembly Of God P-r,REN,570,1002359.000000,1.000000,2.000000,,13120 SE 192ND ST (RENTON),47.430118,-122.166810,34.000000,213.000000,12.000000,76.000000,118.000000,Fairwood Assembly Of God P-r,Fairwood Assembly of God,Fairwood Assembly Of God P-r,13120 SE 192nd St,Renton,MT,25.000000,Y,9.000000,,0.000000,,,,
Mariner Park - Ride,Mariner Park & Ride,EV,570,1303.000000,1.000000,1.000000,,13132 4TH AVE W (SOUTH OF 128TH ST SW),47.879742,-122.238600,34.000000,8323072.000000,18.000000,24.000000,166.000000,Mariner Park & Ride,Mariner P&R,Mariner P-r,13132 4th Ave W,Everett,CT,667.000000,,0.000000,Y,0.000000,,,,
Mariner P-r,Mariner Park & Ride,EV,570,711.000000,1.000000,1.000000,y,13132 4TH AVE W (SOUTH OF 128TH ST SW),47.879742,-122.238600,34.000000,8323072.000000,18.000000,24.000000,166.000000,Mariner Park & Ride,Mariner P&R,Mariner P-r,13132 4th Ave W,Everett,CT,667.000000,,0.000000,Y,0.000000,,,,
Mpr,Mariner Park & Ride,EV,570,705.000000,1.000000,1.000000,y,13132 4TH AVE W (SOUTH OF 128TH ST SW),47.879742,-122.238600,34.000000,8323072.000000,18.000000,24.000000,166.000000,Mariner Park & Ride,Mariner P&R,Mariner P-r,13132 4th Ave W,Everett,CT,667.000000,,0.000000,Y,0.000000,,,,
Tukwila Interurban Investment P-r,Tukwila Interurban Investment P-r,98168,570,1002706.000000,1.000000,2.000000,,13445 INTERURBAN AVE S,47.481723,-122.267600,34.000000,213.000000,12.000000,169.000000,7.000000,Tukwila Interurban Investment P-r,Tukwila Interurban Investment,Tukwila Interurban Investment P-r,13445 Interurban Ave S,Tukwila,MT,41.000000,Y,9.000000,,0.000000,,,,
Tukwila P-r,Tukwila P-r,98168,570,1002536.000000,1.000000,2.000000,y,13445 INTERURBAN AVE S,47.482153,-122.269000,34.000000,213.000000,12.000000,170.000000,51.000000,Tukwila P-r,Tukwila P&R,Tukwila P-r,13445 Interurban Ave S,Tukwila,MT,255.000000,Y,9.000000,Y,6.000000,,,,
Eastgate P-r,Eastgate P-r,BEL,570,1000885.000000,1.000000,2.000000,,14200 SE EASTGATE WAY,47.580310,-122.152380,34.000000,213.000000,12.000000,73.000000,88.000000,Eastgate P-r,Eastgate P&R,,14200 SE Eastgate Way,Bellevue,MT,614.000000,,0.000000,Y,14.000000,Y,,Y,3
Korean Covenant Church P-r,Korean Covenant Church P-r,KIRK,570,1002699.000000,1.000000,2.000000,,14220 JUANITA WOODINVILLE WAY NE,47.729309,-122.198370,34.000000,213.000000,12.000000,101.000000,73.000000,Korean Covenant Church P-r,Korean Covenant Church of Kirkland,Korean Covenant Church P-r,14220 Juanita/Woodinville Way NE,Kirkland,MT,30.000000,,0.000000,,0.000000,,,,
Prince Of Peace Lutheran Church P-r,Prince Of Peace Lutheran Church P-r,98155,570,1002554.000000,1.000000,2.000000,,14514 20TH AVE NE,47.734036,-122.307350,34.000000,213.000000,12.000000,127.000000,14.000000,Prince Of Peace Lutheran Church P-r,Prince of Peace Lutheran Church,Prince Of Peace Lutheran Church P-r,14514 20th Ave NE,Shoreline,MT,40.000000,,0.000000,,0.000000,,,,
North Jackson Park P-r,North Jackson Park P-r,98155,570,1002402.000000,1.000000,2.000000,,14711 5TH AVE NE,47.735681,-122.324270,34.000000,213.000000,12.000000,115.000000,42.000000,North Jackson Park P-r,North Jackson Park P&R,North Jackson Park P-r,14711 5th Ave NE,Shoreline,MT,68.000000,,0.000000,,0.000000,,,,
Sunrise United Methodist Church P-r,Sunrise United Methodist Church P-r,FW,570,1002555.000000,1.000000,2.000000,,150 S 356TH ST (FEDERAL WAY),47.282917,-122.333580,34.000000,213.000000,12.000000,160.000000,15.000000,Sunrise United Methodist Church P-r,Sunrise United Methodist Church,Sunrise United Methodist Church P-r,150 S 356th St,Federal Way,MT,25.000000,,0.000000,,0.000000,,,,
Aurora Village Transit Center P-r,Aurora Village Transit Center P-r,SEASH,570,1002393.000000,1.000000,2.000000,,1524 N 200TH ST,47.774842,-122.341490,34.000000,213.000000,12.000000,53.000000,33.000000,Aurora Village Transit Center P-r,Aurora Village Transit Center,Aurora Village Transit Center P-r,1524 N 200th St,Shoreline,MT,202.000000,Y,9.000000,Y,4.000000,,,,
Eastgate Congregational Church P-r,Eastgate Congregational Church P-r,BEL,570,1002708.000000,1.000000,2.000000,,15318 SE NEWPORT WAY,47.570826,-122.137300,34.000000,213.000000,12.000000,72.000000,24.000000,Eastgate Congregational Church P-r,Eastgate Congregational Church,Eastgate Congregational Church P-r,15318 SE Newport Way,Bellevue,MT,20.000000,,0.000000,,0.000000,,,,
Vashon Episcopal Church Holy Spirit P-r,Vashon Episcopal Church Holy Spirit P-r,VA,570,1002372.000000,1.000000,2.000000,,15420 VASHON HWY SW,47.467553,-122.460460,34.000000,213.000000,12.000000,174.000000,6.000000,Vashon Episcopal Church Holy Spirit P-r,Vashon Episcopal Church of the Holy Spirit,Vashon Episcopal Church Holy Spirit P-r,15420 Vashon Highway SW,Vashon Island,MT,23.000000,,0.000000,,0.000000,,,,
Brickyard Road P-r,Brickyard Road P-r,98011,570,1002396.000000,1.000000,2.000000,,15530 JUANITA-WOODINVILLE WAY NE,47.741027,-122.188370,34.000000,213.000000,12.000000,63.000000,36.000000,Brickyard Road P-r,Brickyard Road,Brickyard Road P-r,15530 Juanita-Woodinville Way NE,Bothell,MT,443.000000,Y,9.000000,Y,4.000000,,,Y,5
Overlake Tc At NE 40th St P-r,Overlake Tc At NE 40th St P-r,RED,570,1002704.000000,1.000000,2.000000,,15590 NE 36TH ST,47.644147,-122.133160,34.000000,213.000000,12.000000,124.000000,103.000000,Overlake Tc At NE 40th St P-r,Overlake Transit Center,Overlake Tc At NE 40th St P-r,15590 NE 36th St,Overlake,MT,170.000000,Y,9.000000,,0.000000,,,,
New Life Church At Renton P-r,New Life Church At Renton P-r,REN,570,1002739.000000,1.000000,2.000000,,15711 152ND AVE SE,47.463983,-122.137910,34.000000,213.000000,12.000000,110.000000,129.000000,New Life Church At Renton P-r,New Life Church at Renton,New Life Church At Renton P-r,15711 152nd Ave SE,Renton,MT,25.000000,,0.000000,,0.000000,,,,
Cottage Lake Assembly Of God P-r,Cottage Lake Assembly Of God P-r,WOD,570,1002711.000000,1.000000,2.000000,,15737 AVONDALE RD,47.742863,-122.081320,34.000000,213.000000,12.000000,70.000000,38.000000,Cottage Lake Assembly Of God P-r,Cottage Lake Assembly of God,Cottage Lake Assembly Of God P-r,15737 Avondale Road,Woodinville,MT,20.000000,,0.000000,,0.000000,,,,
Sacred Heart Church Of Enumclaw P-r,Sacred Heart Church Of Enumclaw P-r,EN,570,1002367.000000,1.000000,2.000000,,1614 FARRELLY ST ENUMCLAW,47.206088,-122.008520,34.000000,213.000000,12.000000,140.000000,131.000000,Sacred Heart Church Of Enumclaw P-r,Sacred Heart Church,Sacred Heart Church Of Enumclaw P-r,1614 Farrelly St,Enumclaw,MT,40.000000,,0.000000,,0.000000,,,,
Ash Way Park - Ride,Ash Way Park & Ride,LYNN,570,1195.000000,1.000000,1.000000,,16327 ASH WY,47.852874,-122.258280,34.000000,8323072.000000,18.000000,3.000000,168.000000,Ash Way Park & Ride,Ash Way P&R,Ash Way Park - Ride,16327 Ash Way,Lynnwood,CT,1022.000000,Y,8.000000,Y,0.000000,,,,
Ash Way P-r,Ash Way Park & Ride,LYNN,570,623.000000,1.000000,1.000000,y,16327 ASH WY,47.852874,-122.258280,34.000000,8323072.000000,18.000000,3.000000,168.000000,Ash Way Park & Ride,Ash Way P&R,Ash Way Park - Ride,16327 Ash Way,Lynnwood,CT,1022.000000,Y,8.000000,Y,0.000000,,,,
Ashpr,Ash Way Park & Ride,LYNN,570,624.000000,1.000000,1.000000,y,16327 ASH WY,47.852874,-122.258280,34.000000,8323072.000000,18.000000,3.000000,168.000000,Ash Way Park & Ride,Ash Way P&R,Ash Way Park - Ride,16327 Ash Way,Lynnwood,CT,1022.000000,Y,8.000000,Y,0.000000,,,,
